"name","cuisine1","cuisine2","cuisine3","vegetarian","address","phone","url","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","price","opentable","menupages"
"Eleven Madison Park","French","European","Contemporary",,"11 Madison Avenue, New York, NY 10010","212-889-0905","http://www.elevenmadisonpark.com",,"12:00 PM - 2:00 PM, 5:30 PM - 10:00 PM","12:00 PM - 2:00 PM, 5:30 PM - 10:00 PM","12:00 PM - 2:00 PM, 5:30 PM - 10:00 PM","12:00 PM - 2:00 PM, 5:30 PM - 10:00 PM","12:00 PM - 2:00 PM, 5:30 PM - 10:00 PM","5:30 PM - 10:00 PM","$$$$","http://www.opentable.com/eleven-madison-park","http://newyorkcity.menupages.com/restaurants/eleven-madison-park/menu"
"Emporio","Italian",,,"x","231 Mott St, New York, NY 10012","212-966-1234","http://www.auroraristorante.com/","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","$$","http://www.opentable.com/emporio","http://newyorkcity.menupages.com/restaurants/emporio/menu"
"EN Japanese Brasserie","Japanese",,,,"435 Hudson Street, New York, NY 10014","212-647-9196","http://www.enjb.com","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 12:00 PM","5:30 PM - 12:00 PM","$$$","http://www.opentable.com/en-japanese-brasserie","http://newyorkcity.menupages.com/restaurants/en-japanese-brasserie/menu"
"Esca","Italian","Seafood",,,"402 West 43rd Street, New York, NY 10036","212-564-7272","http://www.esca-nyc.com","4:30 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:00 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:00 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:00 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:00 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:00 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:00 PM - 10:30 PM","$$$","http://www.opentable.com/esca","http://www.menupages.com/restaurants/esca/menu"
"Esperanto","Latin American",,,,"145 Avenue C, New York, NY 10009","212-505-6559","http://www.esperantony.com","11:00 AM - 4:00 PM, 6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","12:00 PM - 4:00 PM, 6:00 PM - 12:00 AM","12:00 PM - 4:00 PM, 6:00 PM - 1:00 AM","11:00 AM - 4:00 PM, 6:00 PM - 1:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/esperanto/menu"
"Ethos","Greek",,,"x","495 3rd Avenue, New York, NY 10016","212-252-1972","http://www.ethosrestaurants.com/",,,,,,,,"$$","http://www.opentable.com/ethos-manhattan","http://newyorkcity.menupages.com/restaurants/ethos/menu"
"Extra Virgin","Mediterranean","Seafood","Italian",,"259 W 4th St # 1, New York, NY 10014","212-691-9359","http://www.extravirginrestaurant.com","11:00 AM - 4:00 PM, 5:00 PM - 11:00 PM","12:00 PM - 3:30 PM, 5:30 PM - 11:00 PM","12:00 PM - 3:30 PM, 5:30 PM - 11:00 PM","12:00 PM - 3:30 PM, 5:30 PM - 11:00 PM","12:00 PM - 3:30 PM, 5:30 PM - 11:30 PM","12:00 PM - 3:30 PM, 5:30 PM - 12:00 AM","11:00 AM - 4:00 PM, 5:30 PM - 12:00 AM","$$","not found","http://newyorkcity.menupages.com/restaurants/extra-virgin/menu"
"Fairway Cafe ","American",,,,"2127 Broadway, New York, NY 10023","212-595-1888","http://www.fairwaymarket.com/","6:00 AM - 1:00 AM","6:00 AM - 1:00 AM","6:00 AM - 1:00 AM","6:00 AM - 1:00 AM","6:00 AM - 1:00 AM","6:00 AM - 1:00 AM","6:00 AM - 1:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/fairway-cafe/menu"
"Falai","Italian",,,,"68 Clinton St # 1, New York, NY 10002","212-253-1960","http://www.falainyc.com","5:30 PM - 10:30 PM","6:00 PM - 10:30 PM","6:00 PM - 10:30 PM","6:00 PM - 10:30 PM","6:00 PM - 10:30 PM","6:00 PM - 11:00 PM","6:00 PM - 11:00 PM","$$$","http://www.opentable.com/falai","http://newyorkcity.menupages.com/restaurants/falai/menu"
"Fanelli's Cafe","American","Bar Food",,,"94 Prince Street, New York, NY 10012","212-226-9412",,"11:00 AM - 2:00 AM","10:00 AM - 2:00 AM","10:00 AM - 2:00 AM","10:00 AM - 2:00 AM","10:00 AM - 4:00 AM","10:00 AM - 4:00 AM","10:00 AM - 4:00 AM","$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/fanelli-cafe/menu"
"Fatty Crab","Asian","Malaysian",,,"643 Hudson Street, New York, NY 10014","212-352-3590","http://www.fattycrab.com","11:00 AM - 12:00 AM","12:00 PM - 12:00 AM","12:00 PM - 12:00 AM","12:00 PM - 12:00 AM","12:00 PM - 12:00 AM","12:00 PM - 12:00 AM","11:00 AM - 2:00 AM","$$","http://www.opentable.com/fatty-crab","http://newyorkcity.menupages.com/restaurants/fatty-crab/menu"
"Fatty Cue","Asian","Southern",,,"91 South 6th Street, New York, NY 11211","718-599-3090","http://www.fattycue.com","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/fatty-cue/menu"
"Felidia","Italian",,,,"243 East 58th Street, New York, NY 10022","212-758-1479","http://www.felidia-nyc.com","4:00 PM - 10:00 PM","12:00 PM - 2:30 PM, 4:30 PM - 11:00 PM","12:00 PM - 2:30 PM, 4:30 PM - 11:00 PM","12:00 PM - 2:30 PM, 4:30 PM - 11:00 PM","12:00 PM - 2:30 PM, 4:30 PM - 11:00 PM","12:00 PM - 2:30 PM, 4:30 PM - 11:30 PM","5:00 PM - 11:30 PM","$$$$","http://www.opentable.com/felidia","http://newyorkcity.menupages.com/restaurants/felidia/menu"
"Fette Sau","American","BBQ",,,"354 Metropolitan Ave, New York, NY 11211","718-963-3404","http://www.fettesaubbq.com/","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","5:00 PM - 2:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/fette-sau/menu"
"Fish","American","Seafood",,,"280 Bleecker St # 4, New York, NY 10014","212-727-2879","http://fishnyc.com/",,"12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 12:00 AM","12:00 PM - 11:00 PM","$$=$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/fish/menu"
"Five Napkin Burger","Hamburgers","American",,,"630 9th Ave, Manhattan, NY 10036","212-757-2277","http://5napkinburger.com","11:00 AM - 12:00 AM","11:30 AM - 12:00 AM","11:30 AM - 12:00 AM","11:30 AM - 12:00 AM","11:30 AM - 12:00 AM","11:30 AM - 12:00 AM","11:00 AM - 12:00 AM","$$","http://www.opentable.com/5-napkin-burger","http://newyorkcity.menupages.com/restaurants/5-napkin-burger/menu"
"Five Points","American",,,"x","31 Great Jones St # 1, New York, NY 10012","212-253-5700","http://www.fivepointsrestaurant.com/","11:00 AM - 3:00 PM, 5:00 PM - 10:00 PM","12:00 PM - 3:00 PM, 5:00 - 11:30 PM","12:00 PM - 3:00 PM, 5:00 - 11:30 PM","12:00 PM - 3:00 PM, 5:00 - 11:30 PM","12:00 PM - 3:00 PM, 5:00 - 11:30 PM","12:00 PM - 3:00 PM, 5:00 - 11:30 PM","11:00 AM - 3:00 PM, 5:00 - 11:30 PM","$$$","http://www.opentable.com/five-points","http://newyorkcity.menupages.com/restaurants/five-points/menu"
"Flex Mussels","Seafood",,,,"174 E 82nd St, New York, NY 10028","212-717-7772","http://flexmusselsny.com/82nd/","5:00 PM - 10:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:30 PM","5:00 PM - 11:30 PM","$$$","http://www.opentable.com/flex-mussels","http://www.menupages.com/restaurants/flex-mussels/"
"Fonda Nolita","Mexican",,,"x","267 Elizabeth Street, New York, NY 10012
","917-727-0179","http://www.tacombi.com/","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/tacombi-at-fonda-nolita/menu"
"Four Seasons","American","Contemporary",,,"99 E 52nd St, New York, NY 10022","212 754-9494  ","http://www.fourseasonsrestaurant.com/index2.htm",,"12:00 PM - 2:00 PM, 5:00 PM - 9:30 PM","12:00 PM - 2:00 PM, 5:00 PM - 9:30 PM","12:00 PM - 2:00 PM, 5:00 PM - 9:30 PM","12:00 PM - 2:00 PM, 5:00 PM - 9:30 PM","12:00 PM - 2:00 PM, 5:00 PM - 9:30 PM","5:00 PM - 11:30 PM","$$$$$","http://www.opentable.com/the-four-seasons-restaurant","http://newyorkcity.menupages.com/restaurants/the-four-seasons/menu"
"Frank","Italian",,,"x","88 2nd Avenue, New York, NY 10003","212-420-0202","http://www.frankrestaurant.com/","10:00 AM - 4:00 AM","10:00 AM - 4:00 AM","10:00 AM - 4:00 AM","10:00 AM - 4:00 AM","10:00 AM - 4:00 AM","10:00 AM - 4:00 AM","10:00 AM - 4:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/frank/menu"
"Frankies 17 Supntino","Italian",,,"x","17 Clinton St # Ownr, New York, NY 10002","212-253-2303","http://www.frankiesspuntino.com/","11:00 AM - 12:00 AM","11:00 AM - 12:00 AM","11:00 AM - 12:00 AM","11:00 AM - 12:00 AM","11:00 AM - 12:00 AM","11:00 AM - 1:00 AM","11:00 AM - 1:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/frankies-17/menu"
"Frankies 457 Spuntino","Italian",,,"x","457 Court St, New York, NY 11231","718-403-0033","http://www.frankiesspuntino.com/","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 12:00 AM","11:00 AM - 12:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/frankies-457/menu"
"Franny's","Italian",,,"x","295 Flatbush Ave, New York, NY 11217","718-230-0221","http://www.frannysbrooklyn.com/","12:00 PM - 10:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","12:00 PM - 11:30 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/frannys/menu"
"Freeman's ","American",,,,"191 Chrystile Street, New York, NY 10002","212-420-0012","http://freemansrestaurant.com/","11:00 AM - 4:00 PM, 6:00 PM - 11:30 PM","11:00 AM - 4:00 PM, 6:00 PM - 11:30 PM","11:00 AM - 4:00 PM, 6:00 PM - 11:30 PM","11:00 AM - 4:00 PM, 6:00 PM - 11:30 PM","11:00 AM - 4:00 PM, 6:00 PM - 11:30 PM","11:00 AM - 4:00 PM, 6:00 PM - 11:30 PM","11:00 AM - 4:00 PM, 6:00 PM - 11:30 PM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/freemans/menu"
"Garden Court Cafe","Asian","Fusion",,,"725 Park Ave, New York, NY 10021","212-570-5202","http://asiasociety.org/centers/new-york/garden-court-caf%C3%A9","11:00 AM - 4:00 PM",,"11:00 AM - 4:00 PM","11:00 AM - 4:00 PM","11:00 AM - 4:00 PM","11:00 AM - 4:00 PM","11:00 AM - 4:00 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/garden-court-cafe-2/"
"Gemma","Italian",,,"x","335 Bowery, New York, NY 10003","212-505-9100","http://www.theboweryhotel.com/dining.php","7:00 AM - 4:00 PM","7:00 AM - 12:00 AM","7:00 AM - 12:00 AM","7:00 AM - 12:00 AM","7:00 AM - 1:00 AM","7:00 AM - 1:00 AM","7:00 AM - 1:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/gemma/menu"
"Gennaro","Italian",,,"x","665 Amsterdam Avenue, New York, NY 10025","212-665-5348","http://www.gennarorestaurant.com/","5:00 PM - 10:30 PM","5:00 PM - 10:30 PM","5:00 PM - 10:30 PM","5:00 PM - 10:30 PM","5:00 PM - 10:30 PM","5:00 PM - 11:00 PM","5:00 PM - 11:00 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/gennaro/menu"
"Georgia's Eastside BBQ","Southern","American","BBQ",,"192 Orchard Street, New York, NY 10002","212-253-6280","http://georgiaseastsidebbq.com/","12:00 PM - 11:00 PM","5:00 PM - 10:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","$-$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/georgias-eastside-bbq/menu"
"Gilt","American","Contemporary",,,"455 Madison Avenue, New York, NY 10022","212-891-8100","http://www.giltnewyork.com/",,,"5:00 PM - 1:00 AM","5:00 PM - 1:00 AM","5:00 PM - 1:00 AM","5:00 PM - 1:00 AM","5:00 PM - 1:00 AM","$$$$","http://www.opentable.com/gilt","http://newyorkcity.menupages.com/restaurants/gilt/menu"
"Gobo","Asian",,,"x","401 Avenue of the Americas, New York, NY10014","212-255-3242","http://www.goborestaurant.com/","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","$$","http://www.opentable.com/gobo-greenwich-village","http://newyorkcity.menupages.com/restaurants/gobo/menu"
"Golden Unicorn","Chinese",,,,"18 East Broadway, New York, NY 10002","212-941-0911","http://www.goldenunicornrestaurant.com/","9:00 AM - 10:30 PM","9:00 AM - 10:30 PM","9:00 AM - 10:30 PM","9:00 AM - 10:30 PM","9:00 AM - 10:30 PM","9:00 AM - 10:30 PM","9:00 AM - 10:30 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/golden-unicorn/menu"
"Good Fork (The)","Contemporary","Korean","Asian",,"391 Van Brunt Street, New York, NY 11231","718-643-6636","http://www.goodfork.com/","5:30 PM - 10:00 PM",,"5:30 PM - 10:30 PM","5:30 PM - 10:30 PM","5:30 PM - 10:30 PM","5:30 PM - 10:30 PM","5:30 PM - 10:30 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/the-good-fork/menu"
"Gordon Ramsay at The London","European","French","Contemporary",,"151 W 54th St, New York, NY 10019","212-468-8888","http://www.gordonramsay.com/gratthelondon/","5:30 PM - 10:30 PM","5:30 PM - 10:30 PM","5:30 PM - 10:30 PM","5:30 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:30 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:30 PM - 10:30 PM","5:30 PM - 10:30 PM","$$$$","http://www.opentable.com/gordon-ramsay-at-the-london-new-york","http://www.menupages.com/restaurants/gordon-ramsay-at-the-london/menu"
"Gotham Bar and Grill","American",,,,"12 East 12th Street, New York, NY 10003","212-620-4020","http://www.gothambarandgrill.com/","5:00 PM - 10:00 PM","12:00 PM - 2:15 PM, 5:30 PM - 10:00 PM","12:00 PM - 2:15 PM, 5:30 PM - 10:00 PM","12:00 PM - 2:15 PM, 5:30 PM - 10:00 PM","12:00 PM - 2:15 PM, 5:30 PM - 10:00 PM","12:00 PM - 2:15 PM, 5:30 PM - 11:00 PM","5:00 PM - 11:00 PM","$$$$","http://www.opentable.com/gotham-bar-and-grill","http://newyorkcity.menupages.com/restaurants/gotham-bar-grill/menu"
"Gramercy Tavern","American","Contemporary",,"x","42 E 20th St, New York, NY 10003","212-477-0777","http://www.gramercytavern.com/",,"12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 12:00 AM","12:00 PM - 11:00 PM","$$$$","http://www.opentable.com/gramercy-tavern","http://newyorkcity.menupages.com/restaurants/gramercy-tavern/menu"
"Grand Sichuan","Chinese",,,"x","125 Canal St #4, New York, NY 10002","212-625-9212","http://www.thegrandsichuan.com/","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","$$","not found","http://newyorkcity.menupages.com/restaurants/grand-sichuan/menu"
"Great Jones Cafe","American","Southern",,,"54 Great Jones Street, New York, NY 10012","212-674-9304","http://www.greatjones.com/","11:30 AM - 4:00 PM, 5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","12:00 PM - 4:00 PM, 5:00 PM - 12:00 AM","12:00 PM - 4:00 PM, 5:00 PM - 12:00 AM","12:00 PM - 4:00 PM, 5:00 PM - 12:00 AM","12:00 PM - 4:00 PM, 5:00 PM - 1:00 AM","11:30 PM - 4:00 PM, 5:00 PM - 1:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/great-jones-cafe/menu"
"Grimaldi's","Pizza","Italian",,"x","19 Old Fulton St, Brooklyn, NY 11201","718-858-4300","http://www.grimaldis.com/","11:30 AM - 10:45 PM","11:30 AM - 10:45 PM","11:30 AM - 10:45 PM","11:30 AM - 10:45 PM","11:30 AM - 10:45 PM","11:30 AM - 10:45 PM","12:00 PM - 11:45 PM","$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/grimaldis/menu"
"HanGawi","Korean","Asian",,"x","12 E 32nd St, New York, NY 10016","212-213-0077","http://www.hangawirestaurant.com/","1:00 PM - 10:00 PM","12:00 PM - 3:00 PM, 5:00 PM - 10:30 PM","12:00 PM - 3:00 PM, 5:00 PM - 10:30 PM","12:00 PM - 3:00 PM, 5:00 PM - 10:30 PM","12:00 PM - 3:00 PM, 5:00 PM - 10:30 PM","12:00 PM - 3:00 PM, 5:00 PM - 10:30 PM","1:00 PM - 10:30 PM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/hangawi/menu"
"Haru","Japanese",,,,"205 W 43rd St, New York, NY 10036","212-398-9810","http://www.harusushi.com/",,"11:30 AM - 11:00 PM","11:30 AM - 12:00 AM","11:30 AM - 12:00 AM","11:30 AM - 12:00 AM","11:30 AM - 12:00 AM","12:00 PM - 11:00 PM","$$$","http://www.opentable.com/haru-sushi-broadway","http://newyorkcity.menupages.com/restaurants/haru-3/menu"
"HB Burger","Hamburgers","American",,,"127 West 43rd Street, New York, NY 10036","212-575-5848","http://www.heartlandbrewery.com/","11:30 AM - 9:00 PM","11:30 AM - 10:00 PM","11:30 AM - 10:00 PM","11:30 AM - 10:00 PM","11:30 AM - 10:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/hb-burger/menu"
"Hearth","American","Italian","Contemporary",,"403 East 12th Street, New York, NY 10009","646-602-1300","http://www.restauranthearth.com/","6:00 PM - 10:00 PM","6:00 PM - 10:00 PM","6:00 PM - 10:00 PM","6:00 PM - 10:00 PM","6:00 PM - 10:00 PM","6:00 PM - 11:00 PM","6:00 PM - 11:00 PM","$$$","http://www.opentable.com/hearth","http://newyorkcity.menupages.com/restaurants/hearth/menu"
"Hecho en Dumbo","Mexican",,,"x","354 Bowery, New York, NY 10012","212-937-4245","http://www.hechoendumbo.com/","10:30 AM - 11:00 PM","10:30 AM - 12:00 AM","10:30 AM - 12:00 AM","10:30 AM - 12:00 AM","10:30 AM - 12:00 AM","10:30 AM - 2:00 AM","10:30 AM - 2:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/hecho-en-dumbo-2/menu"
"Hell's Kitchen","Mexican",,,,"679 9th Ave, New York, NY 10036","212-977-1588","http://www.hellskitchen-nyc.com","5:00 PM - 11:00 PM","5:00 PM - 11:00 PM","11:30 PM - 3:00 PM, 5:00 PM - 11:00 PM","11:30 AM - 3:00 PM, 5:00 PM - 12:00 AM","11:30 AM - 3:00 PM, 5:00 PM - 12:00 AM","11:30 AM - 3:00 PM, 5:00 PM - 12:00 AM","11:30 AM - 3:00 PM, 5:00 PM - 12:00 AM","$$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/hells-kitchen/menu"
"Hide-Chan Ramen","Asian","Japanese",,,"248 E 52nd St, New York, NY 10022","212-813-1800",,"5:30 PM - 2:00 AM","5:30 PM - 2:00 AM","12:00 PM - 2:30 PM","12:00 PM - 2:30 PM","12:00 PM - 2:30 PM","12:00 PM - 2:30 PM","12:00 PM - 2:30 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/hide-chan-ramen/menu"
"Hill Country","American","BBQ",,,"30 West 26th Street, New York, NY 10010","212-255-4544","http://www.hillcountryny.com/","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","$$","http://www.opentable.com/hill-country","http://newyorkcity.menupages.com/restaurants/hill-country/menu"
"Hill Country Chicken","American","Southern",,,"1123 Broadway, New York, NY 10010","212-257-6446","http://www.hillcountrychicken.com/","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/hill-country-chicken/menu"
"Home","American","Contemporary",,,"20 Cornelia Street, New York, NY 10014","212-243-9579","http://www.homerestaurantnyc.com/","10:30 AM - 10:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","10:30 AM - 10:00 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/home/menu"
"Hunan House","Chinese",,,,"137-40 Northern Boulevard, Flushing, NY 11354","718-353-1808",,"11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","$$","NOT FOUND",
"Hundred Acres","American",,,,"38 MacDougal Street, New York, NY 10012","212-475-7500","http://hundredacresnyc.com/","11:00 AM - 10:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","12:00 PM - 11:00 PM","11:00 AM - 11:00 PM","$$","http://www.opentable.com/hundred-acres","http://newyorkcity.menupages.com/restaurants/hundred-acres/menu"
"Hurricane Club","Asian",,,,"360 Park Ave S, New York, NY 10010","212-951-7111","http://thehurricaneclub.com/","5:30 PM - 12:00 AM","5:30 PM - 2:00 AM","5:30 PM - 2:00 AM","5:30 PM - 2:00 AM","5:30 PM - 2:00 AM","5:30 PM - 2:00 AM","5:30 PM - 2:00 AM","$$$","http://www.opentable.com/the-hurricane-club","http://newyorkcity.menupages.com/restaurants/the-hurricane-club/menu"
"I Sodi","Italian",,,"x","105 Christopher Street, New York, NY 10014","212-414-5774","http://www.isodinyc.com/","6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","6:00-12:00 AM","6:00-12:00 AM","$$$","http://www.opentable.com/i-sodi","http://newyorkcity.menupages.com/restaurants/i-sodi/menu"
"Il Bagatto","Italian",,,"x","192 East 2nd Street, New York, NY 10009","212-228-0977","http://www.ilbagattonyc.com/","5:00 PM - 10:45 PM",,"5:30 PM - 11:45 PM","5:30 PM - 11:45 PM","5:30 PM - 11:45 PM","5:30 PM - 12:45 PM","5:30 PM - 12:45 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/il-bagatto/menu"
"Il Bastardo","Italian","Steak",,,"191 7th Ave # 1, New York, NY 10011","212-675-5980","http://www.ilbastardonyc.com/",,"12:00 PM - 11:00 PM","12:00 PM - 12:00 AM","12:00 PM - 12:00 AM","12:00 PM - 12:00 AM","12:00 PM - 12:00 AM","12:00 PM - 11:00 PM","$$$","http://www.opentable.com/il-bastardo","http://newyorkcity.menupages.com/restaurants/il-bastardo/menu"
"Il Buco","Italian",,,"x","47 Bond St # 1, New York, NY 10012","212-533-1932","http://www.ilbuco.com/","5:00 PM - 12:00 AM","6:00 PM - 12:00 AM","12:00 PM - 3:00 PM, 6:00 PM - 12:00 AM","12:00 PM - 3:00 PM, 6:00 PM - 12:00 AM","12:00 PM - 3:00 PM, 6:00 PM - 12:00 AM","12:00 PM - 3:00 PM, 6:00 PM - 1:00 AM","12:00 PM - 3:00 PM, 6:00 PM - 1:00 AM","$$$","http://www.opentable.com/il-buco","http://www.menupages.com/restaurants/il-buco/menu"
"il Cantinori","Italian",,,"x","32 East 10th Street, New York, NY 10003","212-673-6044","http://www.ilcantinori.com/","5:00 PM - 11:30 PM","12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","12:00 PM - 2:30 PM, 5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","$$$$","http://www.opentable.com/il-cantinori","http://newyorkcity.menupages.com/restaurants/il-cantinori/menu"
"Il Mulino","Italian",,,"x","86 West 3rd Street, New York, NY 10012","212-673-3783","http://www.ilmulino.com/",,"12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","12:00 PM - 2:30 PM, 5:00 PM - 11:00 PM","5:00 PM - 11:00 PM","$$$$","http://www.opentable.com/il-mulino-long-island","http://newyorkcity.menupages.com/restaurants/il-mulino/menu"
